user_id,registration_date,registration_country,purchase_count,purchase_count_delivery,purchase_count_takeaway,first_purchase_day,last_purchase_day,breakfast_purchases,lunch_purchases,evening_purchases,dinner_purchases,late_night_purchases,total_purchases_eur,distinct_purchase_venue_count,min_purchase_value_eur,max_purchase_value_eur,avg_purchase_value_eur,preferred_device,ios_purchases,web_purchases,android_purchases,preferred_restaurant_types,user_has_valid_payment_method,most_common_hour_of_the_day_to_purchase,most_common_weekday_to_purchase,avg_days_between_purchases,median_days_between_purchases,average_delivery_distance_kms,purchase_count_by_store_type
14662,2019-09-20,DNK,3,3.0,0.0,2019-09-20,2019-12-08,0.0,2.0,0.0,1.0,0.0,102.212,1.0,25.35,46.736,34.408,web,2.0,1.0,0.0,['not mentioned'],1,23.0,2.0,40.0,40.0,4.686,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
14663,2019-09-20,DNK,1,1.0,0.0,2019-09-20,2019-09-20,0.0,0.0,0.0,1.0,0.0,56.672,1.0,56.784,56.896,56.672,android,0.0,0.0,1.0,['not mentioned'],0,6.0,1.0,40.0,40.0,4.833,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14664,2019-09-20,DNK,1,1.0,0.0,2019-09-20,2019-09-20,0.0,0.0,0.0,1.0,0.0,25.3,1.0,25.35,25.4,25.3,web,0.0,1.0,0.0,['not mentioned'],1,11.0,2.0,40.0,40.0,0.26,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14665,2019-09-20,DNK,1,1.0,0.0,2019-09-20,2019-09-20,0.0,0.0,0.0,1.0,0.0,45.54,1.0,45.63,45.72,45.54,web,0.0,1.0,0.0,['not mentioned'],1,6.0,6.0,40.0,40.0,2.248,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14666,2019-09-20,DNK,1,1.0,0.0,2019-09-20,2019-09-20,0.0,0.0,0.0,1.0,0.0,32.384,1.0,32.448,32.512,32.384,ios,1.0,0.0,0.0,['not mentioned'],0,11.0,7.0,40.0,40.0,8.157,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14667,2019-09-20,FIN,1,1.0,0.0,2019-09-20,2019-09-20,0.0,0.0,0.0,1.0,0.0,31.372,1.0,31.434,31.496,31.372,web,0.0,1.0,0.0,['not mentioned'],1,21.0,7.0,40.0,40.0,9.437,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14670,2019-09-20,GRC,52,52.0,0.0,2019-09-22,2020-08-14,0.0,20.0,23.0,9.0,0.0,464.508,9.0,6.084,18.288,9.108,ios,52.0,0.0,0.0,['american'],1,4.0,2.0,6.0,2.0,7.994,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 26, 'Retailstore': 26}"
14671,2019-09-20,FIN,4,4.0,0.0,2019-09-20,2019-11-03,0.0,3.0,0.0,1.0,0.0,93.104,2.0,16.224,40.64,23.276,ios,4.0,0.0,0.0,['american'],1,17.0,7.0,15.0,20.0,3.712,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
14672,2019-09-20,FIN,1,1.0,0.0,2019-10-04,2019-10-04,0.0,0.0,0.0,1.0,0.0,39.468,1.0,39.546,39.624,39.468,ios,1.0,0.0,0.0,['not mentioned'],0,18.0,7.0,15.0,20.0,7.132,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14677,2019-09-20,DNK,7,7.0,0.0,2019-09-20,2020-06-14,0.0,3.0,0.0,4.0,0.0,309.672,6.0,24.336,64.008,44.528,web,0.0,4.0,3.0,['american'],1,10.0,2.0,45.0,39.0,0.667,"{'Generalmerchandise': 1, 'Grocery': 3, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
14679,2019-09-20,DNK,11,11.0,0.0,2019-09-25,2019-12-05,0.0,2.0,0.0,9.0,0.0,354.2,4.0,17.238,93.472,32.384,ios,11.0,0.0,0.0,['not mentioned'],1,21.0,3.0,7.0,7.0,3.967,"{'Generalmerchandise': 1, 'Grocery': 5, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
14681,2019-09-20,FIN,7,7.0,0.0,2019-09-23,2020-07-18,0.0,3.0,0.0,4.0,0.0,220.616,3.0,19.266,45.72,31.372,android,0.0,0.0,7.0,['not mentioned'],0,8.0,2.0,50.0,22.0,11.733,"{'Generalmerchandise': 1, 'Grocery': 3, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
14683,2019-09-20,DNK,1,0.0,1.0,2019-09-20,2019-09-20,0.0,0.0,0.0,1.0,0.0,28.336,1.0,28.392,28.448,28.336,ios,1.0,0.0,0.0,['not mentioned'],0,14.0,1.0,50.0,22.0,3.875,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14684,2019-09-20,FIN,2,2.0,0.0,2019-09-20,2020-08-29,0.0,1.0,0.0,1.0,0.0,49.588,2.0,21.294,28.448,24.288,ios,2.0,0.0,0.0,['not mentioned'],1,19.0,7.0,344.0,344.0,8.094,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
14685,2019-09-20,DNK,7,7.0,0.0,2019-09-20,2019-11-26,0.0,1.0,0.0,6.0,0.0,333.96,5.0,25.35,91.44,47.564,ios,7.0,0.0,0.0,"['italian', 'japanese']",1,22.0,5.0,11.0,8.0,6.247,"{'Generalmerchandise': 1, 'Grocery': 3, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
14686,2019-09-20,FIN,1,0.0,1.0,2020-08-23,2020-08-23,0.0,0.0,0.0,1.0,0.0,33.396,1.0,33.462,33.528,33.396,android,0.0,0.0,1.0,['not mentioned'],0,6.0,6.0,11.0,8.0,10.839,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14687,2019-09-20,DNK,4,3.0,1.0,2019-11-30,2020-09-18,0.0,1.0,0.0,3.0,0.0,105.248,4.0,20.28,33.528,26.312,ios,4.0,0.0,0.0,['not mentioned'],0,5.0,3.0,98.0,95.0,2.502,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
14689,2019-09-20,DNK,7,2.0,5.0,2019-09-20,2020-08-17,0.0,3.0,0.0,4.0,0.0,139.656,5.0,11.154,44.704,20.24,ios,7.0,0.0,0.0,"['indian', 'mexican']",0,15.0,7.0,55.0,13.0,6.38,"{'Generalmerchandise': 1, 'Grocery': 3, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
14690,2019-09-20,FIN,2,2.0,0.0,2019-09-21,2019-11-29,0.0,0.0,0.0,2.0,0.0,44.528,2.0,20.28,24.384,22.264,android,0.0,0.0,2.0,['not mentioned'],0,19.0,7.0,69.0,69.0,10.234,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
14691,2019-09-20,DNK,39,39.0,0.0,2019-09-23,2020-10-15,0.0,2.0,4.0,33.0,0.0,716.496,8.0,15.21,29.464,18.216,android,0.0,0.0,39.0,['not mentioned'],1,4.0,2.0,10.0,5.0,8.588,"{'Generalmerchandise': 0, 'Grocery': 19, 'Petsupplies': 1, 'Restaurant': 19, 'Retailstore': 0}"
14693,2019-09-20,DNK,2,2.0,0.0,2020-04-12,2020-04-24,0.0,1.0,0.0,1.0,0.0,74.888,1.0,35.49,39.624,37.444,ios,2.0,0.0,0.0,['not mentioned'],0,21.0,6.0,12.0,12.0,9.768,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
14694,2019-09-20,DNK,1,1.0,0.0,2019-09-20,2019-09-20,0.0,0.0,0.0,1.0,0.0,81.972,1.0,82.134,82.296,81.972,web,0.0,1.0,0.0,['not mentioned'],1,17.0,3.0,12.0,12.0,11.254,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14696,2019-09-20,DNK,2,2.0,0.0,2019-09-20,2020-07-22,0.0,0.0,0.0,2.0,0.0,96.14,2.0,38.532,57.912,47.564,web,0.0,2.0,0.0,['not mentioned'],1,7.0,2.0,306.0,306.0,0.308,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
14697,2019-09-20,DNK,8,8.0,0.0,2019-09-20,2020-08-30,0.0,0.0,0.0,8.0,0.0,274.252,6.0,17.238,53.848,34.408,ios,8.0,0.0,0.0,['not mentioned'],0,4.0,7.0,49.0,48.0,1.017,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 4}"
14698,2019-09-20,DNK,4,4.0,0.0,2019-09-20,2020-06-06,0.0,0.0,0.0,4.0,0.0,193.292,4.0,29.406,75.184,48.576,ios,4.0,0.0,0.0,['not mentioned'],0,14.0,7.0,87.0,91.0,7.037,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
14699,2019-09-20,DNK,7,7.0,0.0,2019-09-20,2020-07-10,0.0,0.0,0.0,7.0,0.0,244.904,5.0,17.238,79.248,35.42,web,0.0,7.0,0.0,"['italian', 'american']",1,13.0,6.0,59.0,61.0,1.484,"{'Generalmerchandise': 1, 'Grocery': 3, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
14700,2019-09-20,FIN,5,5.0,0.0,2019-09-20,2020-09-26,0.0,3.0,0.0,2.0,0.0,158.884,5.0,23.322,40.64,31.372,web,0.0,5.0,0.0,['not mentioned'],1,0.0,6.0,93.0,42.0,8.092,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
14701,2019-09-20,FIN,7,6.0,1.0,2019-11-19,2020-10-16,1.0,6.0,0.0,0.0,0.0,108.284,3.0,10.14,28.448,15.18,ios,7.0,0.0,0.0,['not mentioned'],1,22.0,7.0,55.0,27.0,4.711,"{'Generalmerchandise': 1, 'Grocery': 3, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
14702,2019-09-20,DNK,3,3.0,0.0,2019-09-20,2020-05-22,0.0,1.0,0.0,2.0,0.0,160.908,2.0,30.42,68.072,53.636,ios,3.0,0.0,0.0,['not mentioned'],0,8.0,3.0,123.0,123.0,9.848,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
14703,2019-09-20,DNK,4,3.0,1.0,2019-09-20,2020-09-17,0.0,3.0,0.0,1.0,0.0,140.668,4.0,13.182,71.12,35.42,ios,4.0,0.0,0.0,['not mentioned'],0,7.0,2.0,121.0,13.0,5.06,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
14704,2019-09-20,FIN,1,1.0,0.0,2019-09-20,2019-09-20,0.0,0.0,0.0,1.0,0.0,30.36,1.0,30.42,30.48,30.36,web,0.0,1.0,0.0,['not mentioned'],1,9.0,7.0,121.0,13.0,2.046,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14706,2019-09-20,GRC,1,1.0,0.0,2019-09-20,2019-09-20,0.0,0.0,0.0,1.0,0.0,11.132,1.0,11.154,11.176,11.132,android,0.0,0.0,1.0,['not mentioned'],0,10.0,7.0,121.0,13.0,1.041,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14708,2019-09-20,FIN,1,1.0,0.0,2020-05-29,2020-05-29,0.0,0.0,1.0,0.0,0.0,14.168,1.0,14.196,14.224,14.168,android,0.0,0.0,1.0,['not mentioned'],1,6.0,2.0,121.0,13.0,4.831,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14709,2019-09-20,FIN,2,2.0,0.0,2019-09-20,2019-11-08,0.0,0.0,0.0,2.0,0.0,36.432,1.0,17.238,18.288,18.216,android,0.0,0.0,2.0,['american'],0,2.0,6.0,49.0,49.0,3.054,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
14710,2019-09-20,FIN,7,7.0,0.0,2020-05-09,2020-10-23,0.0,4.0,2.0,1.0,0.0,197.34,5.0,14.196,43.688,28.336,android,0.0,0.0,7.0,['not mentioned'],0,20.0,6.0,28.0,12.0,2.329,"{'Generalmerchandise': 1, 'Grocery': 3, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
14711,2019-09-20,GRC,2,2.0,0.0,2020-09-22,2020-09-27,0.0,0.0,1.0,1.0,0.0,35.42,2.0,12.168,24.384,18.216,ios,2.0,0.0,0.0,['not mentioned'],1,11.0,6.0,5.0,5.0,9.21,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
14714,2019-09-20,DNK,10,6.0,4.0,2019-09-20,2020-10-24,0.0,3.0,1.0,6.0,0.0,238.832,5.0,7.098,46.736,24.288,web,9.0,1.0,0.0,['japanese'],1,12.0,7.0,44.0,50.0,5.399,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 5}"
14717,2019-09-20,FIN,9,9.0,0.0,2019-09-20,2019-11-08,0.0,4.0,0.0,5.0,0.0,330.924,3.0,18.252,51.816,36.432,web,0.0,9.0,0.0,['not mentioned'],1,10.0,6.0,6.0,6.0,6.504,"{'Generalmerchandise': 1, 'Grocery': 4, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
14718,2019-09-20,FIN,2,0.0,2.0,2020-05-13,2020-05-29,0.0,2.0,0.0,0.0,0.0,21.252,1.0,11.154,11.176,11.132,android,0.0,0.0,2.0,['not mentioned'],1,19.0,7.0,16.0,16.0,8.529,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
14719,2019-09-20,DNK,1,1.0,0.0,2019-09-20,2019-09-20,0.0,0.0,0.0,1.0,0.0,31.372,1.0,31.434,31.496,31.372,web,0.0,1.0,0.0,['not mentioned'],1,22.0,1.0,16.0,16.0,7.822,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14720,2019-09-20,FIN,30,30.0,0.0,2019-12-20,2020-10-30,0.0,2.0,17.0,11.0,0.0,770.132,9.0,17.238,34.544,25.3,ios,0.0,0.0,30.0,['not mentioned'],0,0.0,3.0,11.0,8.0,8.207,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 15, 'Retailstore': 15}"
14721,2019-09-20,FIN,3,3.0,0.0,2019-09-20,2020-10-03,0.0,1.0,1.0,1.0,0.0,61.732,2.0,16.224,24.384,20.24,android,0.0,0.0,3.0,['not mentioned'],0,0.0,4.0,190.0,190.0,2.75,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
14722,2019-09-20,FIN,11,10.0,1.0,2019-09-20,2020-10-14,0.0,1.0,2.0,7.0,0.0,217.58,5.0,12.168,34.544,20.24,web,0.0,1.0,10.0,['american'],1,2.0,6.0,39.0,36.0,4.203,"{'Generalmerchandise': 1, 'Grocery': 5, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
14723,2019-09-20,DNK,7,4.0,3.0,2019-09-20,2020-08-22,0.0,2.0,0.0,5.0,0.0,279.312,6.0,18.252,58.928,39.468,ios,7.0,0.0,0.0,"['american', 'italian']",0,14.0,2.0,56.0,38.0,6.966,"{'Generalmerchandise': 1, 'Grocery': 3, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
14725,2019-09-20,DNK,7,6.0,1.0,2019-11-24,2020-07-25,0.0,1.0,0.0,6.0,0.0,330.924,7.0,33.462,60.96,47.564,android,0.0,0.0,7.0,['not mentioned'],0,6.0,6.0,41.0,25.0,6.507,"{'Generalmerchandise': 1, 'Grocery': 3, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
14726,2019-09-20,GRC,1,1.0,0.0,2019-09-20,2019-09-20,0.0,0.0,0.0,1.0,0.0,22.264,1.0,22.308,22.352,22.264,web,0.0,1.0,0.0,['not mentioned'],1,11.0,5.0,41.0,25.0,6.179,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14727,2019-09-20,DNK,2,2.0,0.0,2019-09-20,2020-03-25,0.0,0.0,0.0,2.0,0.0,56.672,2.0,25.35,31.496,28.336,android,0.0,0.0,2.0,['not mentioned'],0,10.0,2.0,187.0,187.0,3.093,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
14729,2019-09-20,FIN,3,3.0,0.0,2019-09-20,2019-11-25,0.0,0.0,0.0,3.0,0.0,63.756,3.0,20.28,22.352,21.252,ios,3.0,0.0,0.0,['not mentioned'],0,8.0,4.0,33.0,33.0,10.728,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
14730,2019-09-20,FIN,2,2.0,0.0,2019-09-22,2019-09-27,0.0,2.0,0.0,0.0,0.0,25.3,1.0,10.14,15.24,12.144,ios,2.0,0.0,0.0,['not mentioned'],1,1.0,6.0,5.0,5.0,10.737,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
14731,2019-09-20,FIN,20,20.0,0.0,2020-01-26,2020-10-20,0.0,2.0,3.0,15.0,0.0,571.78,6.0,22.308,37.592,28.336,android,0.0,0.0,20.0,['not mentioned'],1,22.0,4.0,14.0,11.0,1.37,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 10, 'Retailstore': 10}"
14732,2019-09-20,FIN,3,3.0,0.0,2019-09-20,2020-08-30,0.0,2.0,0.0,1.0,0.0,101.2,2.0,16.224,48.768,33.396,android,0.0,0.0,3.0,['not mentioned'],1,11.0,1.0,173.0,173.0,8.273,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
14733,2019-09-20,FIN,12,12.0,0.0,2019-09-20,2020-10-16,0.0,4.0,1.0,7.0,0.0,342.056,6.0,18.252,46.736,28.336,web,0.0,12.0,0.0,"['american', 'mexican']",1,5.0,6.0,36.0,16.0,2.159,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 6, 'Retailstore': 6}"
14734,2019-09-20,DNK,8,2.0,6.0,2020-05-24,2020-09-05,0.0,0.0,0.0,8.0,0.0,170.016,6.0,17.238,23.368,21.252,android,0.0,0.0,8.0,['american'],0,6.0,4.0,15.0,14.0,1.557,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 4}"
14736,2019-09-20,DNK,5,5.0,0.0,2019-09-20,2020-02-26,0.0,0.0,0.0,5.0,0.0,213.532,3.0,21.294,73.152,42.504,ios,0.0,5.0,0.0,['japanese'],1,15.0,1.0,40.0,21.0,0.88,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
14737,2019-09-20,GRC,9,9.0,0.0,2020-02-06,2020-10-23,0.0,1.0,1.0,7.0,0.0,99.176,5.0,9.126,22.352,11.132,android,3.0,0.0,6.0,['not mentioned'],1,2.0,2.0,33.0,18.0,10.17,"{'Generalmerchandise': 1, 'Grocery': 4, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
14739,2019-09-20,FIN,12,12.0,0.0,2019-10-01,2020-08-25,0.0,6.0,2.0,3.0,0.0,346.104,9.0,11.154,58.928,29.348,android,0.0,0.0,12.0,['not mentioned'],0,10.0,7.0,30.0,13.0,11.153,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 6, 'Retailstore': 6}"
14740,2019-09-20,FIN,25,25.0,0.0,2019-10-29,2020-10-16,4.0,2.0,2.0,17.0,0.0,962.412,5.0,16.224,109.728,38.456,ios,25.0,0.0,0.0,['not mentioned'],1,14.0,2.0,15.0,8.0,2.881,"{'Generalmerchandise': 1, 'Grocery': 12, 'Petsupplies': 0, 'Restaurant': 12, 'Retailstore': 0}"
14741,2019-09-20,FIN,1,1.0,0.0,2020-05-23,2020-05-23,0.0,0.0,0.0,1.0,0.0,32.384,1.0,32.448,32.512,32.384,ios,1.0,0.0,0.0,['not mentioned'],1,1.0,2.0,15.0,8.0,4.671,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14742,2019-09-20,FIN,1,1.0,0.0,2020-08-02,2020-08-02,0.0,0.0,0.0,1.0,0.0,22.264,1.0,22.308,22.352,22.264,ios,1.0,0.0,0.0,['not mentioned'],0,1.0,5.0,15.0,8.0,0.531,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14743,2019-09-20,DNK,13,13.0,0.0,2019-10-31,2020-10-19,1.0,8.0,0.0,4.0,0.0,616.308,9.0,25.35,73.152,47.564,android,11.0,0.0,2.0,['american'],0,13.0,1.0,30.0,13.0,6.884,"{'Generalmerchandise': 1, 'Grocery': 6, 'Petsupplies': 0, 'Restaurant': 6, 'Retailstore': 0}"
14746,2019-09-20,FIN,14,13.0,1.0,2019-09-20,2020-10-29,1.0,5.0,3.0,5.0,0.0,277.288,7.0,10.14,36.576,20.24,ios,14.0,0.0,0.0,['not mentioned'],1,15.0,7.0,31.0,17.0,5.227,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 7, 'Retailstore': 7}"
14747,2019-09-20,DNK,1,1.0,0.0,2019-09-20,2019-09-20,0.0,0.0,0.0,1.0,0.0,23.276,1.0,23.322,23.368,23.276,ios,1.0,0.0,0.0,['not mentioned'],1,20.0,7.0,31.0,17.0,0.902,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14748,2019-09-20,FIN,4,4.0,0.0,2019-11-08,2020-10-31,0.0,0.0,3.0,1.0,0.0,138.644,4.0,29.406,43.688,34.408,android,0.0,0.0,4.0,['not mentioned'],0,18.0,5.0,119.0,7.0,2.691,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
14749,2019-09-20,DNK,1,1.0,0.0,2019-09-20,2019-09-20,0.0,0.0,0.0,1.0,0.0,19.228,1.0,19.266,19.304,19.228,ios,1.0,0.0,0.0,['not mentioned'],1,3.0,3.0,119.0,7.0,4.299,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14750,2019-09-20,DNK,2,2.0,0.0,2019-11-30,2019-12-28,0.0,0.0,0.0,2.0,0.0,45.54,1.0,19.266,26.416,22.264,ios,2.0,0.0,0.0,['indian'],0,20.0,4.0,28.0,28.0,7.357,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
14753,2019-09-20,DNK,1,1.0,0.0,2020-07-02,2020-07-02,0.0,0.0,0.0,1.0,0.0,22.264,1.0,22.308,22.352,22.264,web,0.0,1.0,0.0,['not mentioned'],1,17.0,6.0,28.0,28.0,3.946,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14754,2019-09-20,DNK,2,2.0,0.0,2019-09-20,2019-09-22,0.0,0.0,0.0,2.0,0.0,38.456,2.0,18.252,20.32,19.228,ios,2.0,0.0,0.0,['not mentioned'],1,15.0,5.0,2.0,2.0,4.431,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
14755,2019-09-20,FIN,2,2.0,0.0,2019-09-20,2019-09-21,0.0,0.0,0.0,2.0,0.0,54.648,1.0,27.378,27.432,27.324,ios,2.0,0.0,0.0,['not mentioned'],1,4.0,4.0,1.0,1.0,1.331,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
14756,2019-09-20,DNK,5,5.0,0.0,2019-09-20,2020-10-03,0.0,0.0,0.0,5.0,0.0,208.472,5.0,19.266,95.504,41.492,ios,1.0,4.0,0.0,['not mentioned'],1,22.0,4.0,95.0,68.0,6.812,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
14758,2019-09-20,DNK,1,1.0,0.0,2019-09-20,2019-09-20,0.0,0.0,0.0,1.0,0.0,42.504,1.0,42.588,42.672,42.504,web,0.0,1.0,0.0,['not mentioned'],1,4.0,3.0,95.0,68.0,11.486,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
14760,2019-09-20,DNK,2,2.0,0.0,2019-09-20,2020-03-20,0.0,0.0,0.0,2.0,0.0,73.876,2.0,26.364,47.752,37.444,web,0.0,2.0,0.0,['japanese'],1,8.0,5.0,182.0,182.0,3.083,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
14761,2019-09-20,DNK,5,2.0,3.0,2019-09-20,2020-09-13,0.0,0.0,0.0,5.0,0.0,143.704,3.0,25.35,33.528,28.336,web,0.0,2.0,3.0,"['italian', 'vietnamese']",1,8.0,2.0,90.0,42.0,0.529,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
14762,2019-09-20,DNK,2,2.0,0.0,2020-06-17,2020-10-16,0.0,0.0,0.0,2.0,0.0,47.564,1.0,19.266,28.448,23.276,ios,2.0,0.0,0.0,['not mentioned'],0,21.0,2.0,121.0,121.0,0.539,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
14763,2019-09-20,DNK,2,2.0,0.0,2019-09-20,2019-09-22,0.0,0.0,1.0,1.0,0.0,67.804,2.0,33.462,34.544,34.408,ios,2.0,0.0,0.0,['not mentioned'],1,15.0,4.0,2.0,2.0,10.726,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
